krr_sigma,krr_lambda,xgb_learning_rate,xgb_max_depth,xgb_n_estimators,meta_coef_krr,meta_coef_xgb,meta_intercept
6.656000000000001,0.000800000002,0.1,4,200,0.6088003546855407,0.40319106745825506,-0.005302532665517279
